row_id,pid,condition_id,style,decel,bus,density,wait_ehmi_duration,cross_ehmi_duration,crossing_status,crossing_delay,crossing_time,safety_margin,q1,q2,q3,early_traffic,early_window,success_flag,trial_order_raw,trial_order_c,paired_default_removed,normal_complete,raw_style,raw_delay,raw_status,wait_raw_any,cross_raw_any,wait_ehmi_any,cross_ehmi_any
641,21,4,1,0,0,0,,,0,,,,,,,0,0,0,16,-0.5,0,0,1,5.31,0,1,0,,
642,21,5,2,0,0,0,0,0,1,0.18,2.581244,0.9970398,7,7,7,0,0,1,29,12.5,0,1,2,0.18,1,0,0,0,0
643,21,6,3,0,0,0,0.3120469,0.1104844,1,0.89,2.410597,0.7332159,7,7,7,0,0,1,12,-4.5,0,1,3,0.89,1,1,1,1,1
644,21,7,4,0,0,0,1.0681057,0.2448311,1,1.18,2.47453,0.4388381,6,7,7,0,0,1,28,11.5,0,1,4,1.18,1,1,1,1,1
645,21,8,1,1,1,0,,,1,,2.879041,3.609011,6,,,0,1,1,31,14.5,0,1,1,-0.76,1,0,0,,
646,21,9,2,1,1,0,0.3541401,0,1,0.75,3.320729,1.773417,7,7,7,0,0,1,1,-15.5,0,1,2,0.75,1,1,0,1,0
647,21,10,3,1,1,0,0,0.9079757,1,0.95,2.721624,2.121219,7,7,7,0,0,1,19,2.5,0,1,3,0.95,1,0,1,0,1
648,21,11,4,1,1,0,0.1997128,0.5016367,1,0.8,2.521746,2.494258,7,7,7,0,0,1,10,-6.5,0,1,4,0.8,1,1,1,1,1
649,21,12,1,0,1,0,,,0,,,,,,,0,1,0,30,13.5,0,0,1,0,0,1,0,,
650,21,13,2,0,1,0,,0.090186,1,,3.568878,0.6091039,6,7,7,0,1,1,7,-9.5,0,1,2,-0.24,1,0,1,0,1
651,21,14,3,0,1,0,0.470644,0.1099583,1,0.77,2.363962,0.6895076,7,7,7,0,0,1,20,3.5,0,1,3,0.77,1,1,1,1,1
652,21,15,4,0,1,0,0.3099098,0.0668507,1,0.8,2.377168,0.6952137,6,7,7,0,0,1,11,-5.5,0,1,4,0.8,1,1,1,1,1
653,21,16,1,1,0,1,,,1,1.38,3.543603,0.9501452,6,,,0,0,1,3,-13.5,0,1,1,1.38,1,1,1,,
654,21,17,2,1,0,1,0.665136,0,1,0.98,2.976893,1.831587,7,7,7,0,0,1,4,-12.5,0,1,2,0.98,1,1,0,1,0
655,21,18,3,1,0,1,0.066502,0.5541317,1,0.57,3.075257,2.241055,7,7,7,0,0,1,5,-11.5,0,1,3,0.57,1,1,1,1,1
656,21,19,4,1,0,1,,0.5330455,1,,2.700462,3.166314,7,7,6,0,1,1,27,10.5,0,1,4,-0.1,1,0,1,0,1
657,21,20,1,0,0,1,,,0,,,,,,,0,0,0,9,-7.5,0,0,1,5.13,0,1,0,,
658,21,21,2,0,0,1,0.5679259,0.2014133,1,0.65,2.41421,0.8180717,7,7,6,0,0,1,21,4.5,0,1,2,0.65,1,1,1,1,1
659,21,22,3,0,0,1,0.2210259,0.4003623,1,0.51,2.419824,0.8578947,7,7,6,0,0,1,26,9.5,0,1,3,0.51,1,1,1,1,1
660,21,23,4,0,0,1,,0.668688,1,,3.164534,0.8039343,6,7,6,0,1,1,23,6.5,0,1,4,-0.18,1,0,1,0,1
661,21,24,1,1,1,1,,,1,1.32,2.486734,1.911202,6,,,0,0,1,18,1.5,0,1,1,1.32,1,1,0,,
662,21,25,2,1,1,1,,0.200368,1,,2.695487,3.524863,7,7,5,0,1,1,24,7.5,0,1,2,-0.5,1,0,1,0,1
663,21,26,3,1,1,1,0,0,1,0.34,2.484251,3.007777,7,7,7,0,0,1,13,-3.5,0,1,3,0.34,1,0,1,0,1
664,21,27,4,1,1,1,0.1961585,0,1,0.65,2.869321,2.319973,7,7,7,0,0,1,2,-14.5,0,1,4,0.65,1,1,0,1,0
665,21,28,1,0,1,1,,,1,,2.645348,1.239533,6,,,0,1,1,32,15.5,0,1,1,-0.3,1,0,1,,
666,21,29,2,0,1,1,0.1535871,0.4884673,1,0.42,2.833201,0.7519754,7,7,7,0,0,1,25,8.5,0,1,2,0.42,1,1,1,1,1
667,21,30,3,0,1,1,0.3524456,0.0661863,1,0.36,2.675745,0.7307113,6,7,7,0,0,1,6,-10.5,0,1,3,0.36,1,1,1,1,1
668,21,31,4,0,1,1,0.2959152,0.0854085,1,0.65,2.428365,0.8227316,6,7,7,0,0,1,14,-2.5,0,1,4,0.65,1,1,1,1,1
669,22,0,1,1,0,0,,,1,0.04,2.531738,3.258147,7,,,0,0,1,3,-16.1875,0,1,1,0.04,1,0,1,,
670,22,1,2,1,0,0,,0.0659767,1,0.18,2.511172,2.946275,7,5,5,0,0,1,32,12.8125,0,1,2,0.18,1,0,1,0,1
671,22,2,3,1,0,0,,,,,,,,,,1,0,,13,-6.1875,0,0,3,-5.02,1,0,0,,
672,22,3,4,1,0,0,0.5776225,0.1921286,1,2.13,2.331729,1.148685,7,7,7,0,0,1,33,13.8125,0,1,4,2.13,1,1,1,1,1
673,22,4,1,0,0,0,,,0,,,,,,,0,1,0,18,-1.1875,0,0,1,0,0,1,0,,
674,22,5,2,0,0,0,0.9317215,0.2495382,1,1.2,2.509438,0.4412346,4,1,3,0,0,1,9,-10.1875,0,1,2,1.2,1,1,1,1,1
675,22,6,3,0,0,0,0,0.9959275,1,0.04,2.776024,0.915973,7,6,5,0,0,1,20,0.8125,0,1,3,0.04,1,0,1,0,1
676,22,7,4,0,0,0,,0.3790407,1,0.99,2.27678,0.5767641,5,7,6,0,0,1,34,14.8125,0,1,4,0.99,1,0,1,0,1
677,22,8,1,1,1,0,,,1,1.35,2.553866,1.778714,7,,,0,0,1,35,15.8125,0,1,1,1.35,1,0,0,,
678,22,9,2,1,1,0,,,,,,,,,,1,0,,23,3.8125,0,0,2,-5.02,1,0,0,,
679,22,10,3,1,1,0,,0.0199805,1,0.11,2.332129,3.157044,7,6,6,0,0,1,24,4.8125,0,1,3,0.11,1,0,1,0,1
680,22,11,4,1,1,0,,0.3283943,1,0.08,2.418555,3.212371,7,7,4,0,0,1,14,-5.1875,0,1,4,0.08,1,0,1,0,1
681,22,12,1,0,1,0,,,,,,,,,,1,0,,17,-2.1875,0,0,1,-2.56,1,0,0,,
682,22,13,2,0,1,0,0,0.0480373,1,0.2,2.355704,1.04264,7,6,6,0,0,1,25,5.8125,0,1,2,0.2,1,0,1,0,1
683,22,14,3,0,1,0,,,,,,,,,,1,0,,8,-11.1875,0,0,3,-2.56,1,0,0,,
684,22,15,4,0,1,0,,0.0444442,1,0.09,2.642101,0.9768137,7,7,6,0,0,1,37,17.8125,0,1,4,0.09,1,0,1,0,1
685,22,16,1,1,0,1,,,1,0.16,2.479768,3.008293,7,,,0,0,1,28,8.8125,0,1,1,0.16,1,0,1,,
686,22,17,2,1,0,1,0.1969947,0.1256853,1,0.6,2.512527,2.631867,7,4,4,0,0,1,10,-9.1875,0,1,2,0.6,1,1,1,1,1
687,22,18,3,1,0,1,,0.1653657,1,0.91,2.409233,2.449744,6,6,7,0,0,1,2,-17.1875,0,1,3,0.91,1,0,1,0,1
688,22,19,4,1,0,1,0.3777849,0.4946166,1,0.84,2.688392,2.211306,7,7,4,0,0,1,4,-15.1875,0,1,4,0.84,1,1,1,1,1
689,22,20,1,0,0,1,,,1,0.04,2.48063,1.143501,7,,,0,0,1,26,6.8125,0,1,1,0.04,1,0,1,,
690,22,21,2,0,0,1,0.333824,0.2853833,1,0.84,2.755185,0.4835297,4,2,2,0,0,1,7,-12.1875,0,1,2,0.84,1,1,1,1,1
691,22,22,3,0,0,1,0.0884452,0.664794,1,0.68,2.711205,0.5573386,4,6,4,0,0,1,15,-4.1875,0,1,3,0.68,1,1,1,1,1
692,22,23,4,0,0,1,0.5015784,0.7115901,1,0.77,2.553697,0.6267834,4,6,5,0,0,1,5,-14.1875,0,1,4,0.77,1,1,1,1,1
693,22,24,1,1,1,1,,,1,0.38,2.721482,2.653877,7,,,0,0,1,36,16.8125,0,1,1,0.38,1,0,1,,
694,22,25,2,1,1,1,,,,,,,,,,1,0,,11,-8.1875,0,0,2,-5.02,1,0,1,,
695,22,26,3,1,1,1,0.0647595,0.424034,1,0.36,3.508332,2.683242,7,7,4,0,0,1,12,-7.1875,0,1,3,0.36,1,1,1,1,1
696,22,27,4,1,1,1,,0.3080987,1,,2.622798,3.112382,7,7,4,0,1,1,19,-0.1875,0,1,4,-0.06,1,0,1,0,1
697,22,28,1,0,1,1,,,1,0.72,2.531487,0.6609176,6,,,0,0,1,22,2.8125,0,1,1,0.72,1,1,1,,
698,22,29,2,0,1,1,0.0198207,0.5111026,1,0.11,2.721945,0.97732,6,4,4,0,0,1,16,-3.1875,0,1,2,0.11,1,1,1,1,1
699,22,30,3,0,1,1,,0.1340034,1,0.07,2.776612,0.9689051,7,6,4,0,0,1,27,7.8125,0,1,3,0.07,1,0,1,0,1
700,22,31,4,0,1,1,,,,,,,,,,1,0,,29,9.8125,0,0,4,-5.02,1,0,1,,
701,23,0,1,1,0,0,,,,,,,,,,1,0,,16,-1.25,0,0,1,-5.02,1,0,0,,
702,23,1,2,1,0,0,0.1124757,0.04380199,1,0.27,2.497906,2.892529,7,7,7,0,0,1,27,9.75,0,1,2,0.27,1,1,1,1,1
703,23,2,3,1,0,0,0.3117712,,1,0.92,2.428051,2.447043,7,7,7,0,0,1,1,-16.25,0,1,3,0.92,1,1,0,1,0
704,23,3,4,1,0,0,0.15811209,,1,1.05,2.319268,2.384724,7,7,7,0,0,1,2,-15.25,0,1,4,1.05,1,1,0,1,0
705,23,4,1,0,0,0,,,0,,,,,,,0,1,0,5,-12.25,0,0,1,0,0,1,0,,
706,23,5,2,0,0,0,,,1,0.51,2.266643,0.8552594,5,7,7,0,0,1,12,-5.25,0,1,2,0.51,1,0,0,0,0
707,23,6,3,0,0,0,0,0.1516226,1,0.07,2.734337,0.9039749,6,7,6,0,0,1,29,11.75,0,1,3,0.07,1,0,1,0,1
708,23,7,4,0,0,0,0,,1,0.91,1.932463,0.8147634,5,7,7,0,0,1,7,-10.25,0,1,4,0.91,1,0,0,0,0
709,23,8,1,1,1,0,,,1,,2.287531,3.705937,6,,,0,1,1,18,0.75,0,1,1,-0.38,1,0,0,,
710,23,9,2,1,1,0,,,1,,3.711708,2.769723,7,7,7,0,1,1,14,-3.25,0,1,2,-0.78,1,0,0,0,0
711,23,10,3,1,1,0,0.0219039,0,1,0.77,2.154973,2.737921,7,7,7,0,0,1,25,7.75,0,1,3,0.77,1,1,0,1,0
712,23,11,4,1,1,0,,0.1077256,1,,2.162254,3.27253,7,7,5,0,1,1,28,10.75,0,1,4,-0.32,1,0,1,0,1
713,23,12,1,0,1,0,,,0,,,,,,,0,1,0,6,-11.25,0,0,1,0,0,1,0,,
714,23,13,2,0,1,0,,,1,0.58,2.011874,1.030429,6,7,7,0,0,1,11,-6.25,0,1,2,0.58,1,0,0,0,0
715,23,14,3,0,1,0,,,,,,,,,,1,0,,10,-7.25,0,0,3,-5.02,1,1,1,,
716,23,15,4,0,1,0,0.0214248,0,1,0.73,1.810184,0.9982873,5,7,7,0,0,1,23,5.75,0,1,4,0.73,1,1,0,1,0
717,23,16,1,1,0,1,,,,,,,,,,1,0,,9,-8.25,0,0,1,-5.02,0,0,0,,
718,23,17,2,1,0,1,0,0,1,0.8,2.443542,2.479471,7,7,6,0,0,1,4,-13.25,0,1,2,0.8,1,0,0,0,0
719,23,18,3,1,0,1,0,,1,1.2,2.340143,2.131642,7,7,6,0,0,1,3,-14.25,0,1,3,1.2,1,0,0,0,0
720,23,19,4,1,0,1,0.0885,0.3676918,1,0.69,2.330837,2.664629,7,7,7,0,0,1,34,16.75,0,1,4,0.69,1,1,1,1,1
721,23,20,1,0,0,1,,,1,0.53,1.881198,1.099213,6,,,0,0,1,24,6.75,0,1,1,0.53,1,0,0,,
722,23,21,2,0,0,1,,,0,,,,,,,0,0,0,8,-9.25,0,0,2,5.35,0,1,0,1,
723,23,22,3,0,0,1,,,1,,2.010864,1.431173,7,7,6,0,1,1,20,2.75,0,1,3,-0.14,1,0,0,0,0
724,23,23,4,0,0,1,,0.066078,1,,2.532142,1.139572,5,7,6,0,1,1,26,8.75,0,1,4,-0.24,1,0,1,0,1
725,23,24,1,1,1,1,,,1,0.49,1.753554,3.31349,7,,,0,0,1,32,14.75,0,1,1,0.49,1,1,1,,
726,23,25,2,1,1,1,0.0448107,0.02190619,1,0.49,2.386881,2.786266,7,7,7,0,0,1,19,1.75,0,1,2,0.49,1,1,1,1,1
727,23,26,3,1,1,1,0.2667309,0.020043,1,0.76,1.960415,2.973055,6,7,7,0,0,1,30,12.75,0,1,3,0.76,1,1,1,1,1
728,23,27,4,1,1,1,0.0478509,0.0270955,1,0.79,2.033721,2.752982,7,7,7,0,0,1,17,-0.25,0,1,4,0.79,1,1,1,1,1
729,23,28,1,0,1,1,,,0,,,,,,,0,1,0,15,-2.25,0,0,1,0,0,1,0,,
730,23,29,2,0,1,1,,,1,,2.259253,1.299421,7,7,6,0,1,1,13,-4.25,0,1,2,-0.06,1,0,0,0,0
731,23,30,3,0,1,1,0.0695471,0.2842269,1,0.73,2.087747,0.9121126,6,7,7,0,0,1,31,13.75,0,1,3,0.73,1,1,1,1,1
732,23,31,4,0,1,1,,0.1360351,1,0.02,1.789902,1.466368,6,7,5,0,0,1,33,15.75,0,1,4,0.02,1,0,1,0,1
733,24,0,1,1,0,0,,,1,1.35,1.89738,2.398918,4,,,0,0,1,27,9.25,0,1,1,1.35,1,1,1,,
734,24,1,2,1,0,0,0.2644488,0.231509,1,1.15,2.253076,2.231208,4,4,4,0,0,1,3,-14.75,0,1,2,1.15,1,1,1,1,1
735,24,2,3,1,0,0,0.0890787,0.1303362,1,1,2.15229,2.55498,4,6,6,0,0,1,7,-10.75,0,1,3,1,1,1,1,1,1
736,24,3,4,1,0,0,,0.6840258,1,,2.220233,3.541395,6,7,5,0,1,1,25,7.25,0,1,4,-0.16,1,0,1,0,1
737,24,4,1,0,0,0,,,0,,,,,,,0,1,0,10,-7.75,0,0,1,0,0,1,0,,
738,24,5,2,0,0,0,,,,,,,,,,1,0,,30,12.25,0,0,2,-5.02,1,1,1,,
739,24,6,3,0,0,0,0.545224,0.1098518,1,0.48,2.009347,1.058115,5,5,6,0,0,1,31,13.25,0,1,3,0.48,1,1,1,1,1
740,24,7,4,0,0,0,0.9118734,0.4445079,1,1.38,1.920163,0.5831402,4,7,6,0,0,1,15,-2.75,0,1,4,1.38,1,1,1,1,1
741,24,8,1,1,1,0,,,1,,2.110073,3.663037,3,,,0,1,1,14,-3.75,0,1,1,-0.04,1,0,0,,
742,24,9,2,1,1,0,,,,,,,,,,1,0,,12,-5.75,0,0,2,-2.5,1,0,0,,
743,24,10,3,1,1,0,,0.3886866,1,,1.855402,3.327481,5,5,5,0,1,1,33,15.25,0,1,3,-0.04,1,1,1,1,1
744,24,11,4,1,1,0,,0.091169,1,0.09,2.198719,3.488939,4,7,7,0,0,1,2,-15.75,0,1,4,0.09,1,0,1,0,1
745,24,12,1,0,1,0,,,0,,,,,,,0,1,0,18,0.25,0,0,1,0,0,1,0,,
746,24,13,2,0,1,0,,,,,,,,,,1,0,,21,3.25,0,0,2,-5.02,1,0,1,,
747,24,14,3,0,1,0,0.6408091,0.0935951,1,1.18,1.821287,0.7615895,4,5,6,0,0,1,23,5.25,0,1,3,1.18,1,1,1,1,1
748,24,15,4,0,1,0,,0.5788387,1,,1.998794,1.361636,6,5,6,0,1,1,16,-1.75,0,1,4,0,1,1,1,1,1
749,24,16,1,1,0,1,,,1,2,1.909723,1.734513,5,,,0,0,1,32,14.25,0,1,1,2,1,1,1,,
750,24,17,2,1,0,1,0.0442162,0,1,0.9,1.9781,2.780541,4,4,6,0,0,1,28,10.25,0,1,2,0.9,1,1,0,1,0
751,24,18,3,1,0,1,0.0432935,0.3101248,1,0.09,1.776076,3.432057,5,6,5,0,0,1,29,11.25,0,1,3,0.09,1,1,1,1,1
752,24,19,4,1,0,1,0.0907646,0.0413141,1,0.93,2.134151,2.582984,5,6,6,0,0,1,5,-12.75,0,1,4,0.93,1,1,1,1,1
753,24,20,1,0,0,1,,,0,,,,,,,0,1,0,11,-6.75,0,0,1,0,0,0,0,,
754,24,21,2,0,0,1,0.5554899,0.0259126,1,1.04,1.887768,0.7314903,5,5,5,0,0,1,24,6.25,0,1,2,1.04,1,1,1,1,1
755,24,22,3,0,0,1,0.156218,0.4660094,1,1.4,1.865686,0.5379451,4,5,7,0,0,1,13,-4.75,0,1,3,1.4,1,1,1,1,1
756,24,23,4,0,0,1,0.08874411,0.183334,1,0.09,1.983534,1.331818,5,4,5,0,0,1,20,2.25,0,1,4,0.09,1,1,1,1,1
757,24,24,1,1,1,1,,,1,0.02,2.221222,3.481403,3,,,0,0,1,9,-8.75,0,1,1,0.02,1,1,1,,
758,24,25,2,1,1,1,0.1576278,0,1,0.11,2.069515,3.581628,4,3,3,0,0,1,8,-9.75,0,1,2,0.11,1,1,0,1,0
759,24,26,3,1,1,1,1.0634082,0.2455125,1,1.82,2.045105,1.78002,5,5,7,0,0,1,22,4.25,0,1,3,1.82,1,1,1,1,1
760,24,27,4,1,1,1,0.6451187,0.1138869,1,1.02,1.866415,2.698857,5,7,7,0,0,1,34,16.25,0,1,4,1.02,1,1,1,1,1
761,24,28,1,0,1,1,,,0,,,,,,,0,1,0,17,-0.75,0,0,1,0,0,0,0,,
762,24,29,2,0,1,1,0.3133792,0.3083074,1,0.84,2.110938,0.8514268,4,4,4,0,0,1,6,-11.75,0,1,2,0.84,1,1,1,1,1
763,24,30,3,0,1,1,0.4804432,0.3547667,1,1.14,2.043739,0.7256998,4,5,6,0,0,1,4,-13.75,0,1,3,1.14,1,1,1,1,1
764,24,31,4,0,1,1,0.3148927,,1,1.27,1.777764,0.7234294,4,5,5,0,0,1,19,1.25,0,1,4,1.27,1,1,0,1,0
765,25,0,1,1,0,0,,,1,2.13,2.445708,1.127175,7,,,0,0,1,18,-0.5,0,1,1,2.13,1,1,1,,
766,25,1,2,1,0,0,0.1975112,0.0841061,1,0.8,2.777754,2.24167,7,7,7,0,0,1,9,-9.5,0,1,2,0.8,1,1,1,1,1
767,25,2,3,1,0,0,0.3557093,0.3755439,1,0.98,2.683746,2.06654,7,7,7,0,0,1,33,14.5,0,1,3,0.98,1,1,1,1,1
768,25,3,4,1,0,0,0.4687708,0.1452493,1,1,2.615957,2.171502,7,7,7,0,0,1,22,3.5,0,1,4,1,1,1,1,1,1
769,25,4,1,0,0,0,,,0,,,,,,,0,1,0,32,13.5,0,0,1,0,0,1,0,,
770,25,5,2,0,0,0,0.31552719,0.0419458,1,1.11,2.48632,0.2922425,6,7,7,0,0,1,28,9.5,0,1,2,1.11,1,1,1,1,1
771,25,6,3,0,0,0,0.5316588,,1,1.33,2.423834,0.1278172,6,7,7,0,0,1,6,-12.5,0,1,3,1.33,1,1,0,1,0
772,25,7,4,0,0,0,,,0,,,,,,,0,1,0,3,-15.5,0,0,4,0,0,1,0,1,
773,25,8,1,1,1,0,,,1,2.24,2.77858,0.8492835,7,,,0,0,1,16,-2.5,0,1,1,2.24,1,1,1,,
774,25,9,2,1,1,0,0,0.1889559,1,0.77,2.274838,2.652263,7,7,7,0,0,1,11,-7.5,0,1,2,0.77,1,0,1,0,1
775,25,10,3,1,1,0,,0.4570131,1,0.02,2.351421,3.285942,7,7,6,0,0,1,23,4.5,0,1,3,0.02,1,0,1,0,1
776,25,11,4,1,1,0,0.4212765,0,1,0.84,2.488554,2.362802,7,7,7,0,0,1,17,-1.5,0,1,4,0.84,1,1,0,1,0
777,25,12,1,0,1,0,,,,,,,,,,1,0,,19,0.5,0,0,1,-2.48,1,0,0,,
778,25,13,2,0,1,0,,,0,,,,,,,0,1,0,7,-11.5,0,0,2,0,0,1,0,1,
779,25,14,3,0,1,0,0.5993312,0,1,1.11,2.090002,0.5927711,6,7,7,0,0,1,34,15.5,0,1,3,1.11,1,1,0,1,0
780,25,15,4,0,1,0,0,,1,0.84,2.247084,0.708343,7,7,7,0,0,1,31,12.5,0,1,4,0.84,1,0,0,0,0
781,25,16,1,1,0,1,,,1,1.93,2.66517,1.087765,7,,,0,0,1,27,8.5,0,1,1,1.93,1,1,1,,
782,25,17,2,1,0,1,0,0.0851345,1,0.8,2.718274,2.260804,7,7,7,0,0,1,15,-3.5,0,1,2,0.8,1,0,1,0,1
783,25,18,3,1,0,1,0.4916985,0.280935,1,1,2.558946,2.218815,7,7,7,0,0,1,21,2.5,0,1,3,1,1,1,1,1,1
784,25,19,4,1,0,1,0.0662799,0.2861751,1,0.76,2.528275,2.4182,7,7,7,0,0,1,13,-5.5,0,1,4,0.76,1,1,1,1,1
785,25,20,1,0,0,1,,,0,,,,,,,0,1,0,30,11.5,0,0,1,0,0,1,0,,
786,25,21,2,0,0,1,,0.6742529,1,,2.650313,1.065625,7,7,7,0,1,1,25,6.5,0,1,2,-0.04,1,0,1,0,1
787,25,22,3,0,0,1,0.0449928,0.1234541,1,0.84,2.246004,0.6786754,7,7,7,0,0,1,24,5.5,0,1,3,0.84,1,1,1,1,1
788,25,23,4,0,0,1,0,0.12930419,1,0.91,2.254255,0.661293,7,7,7,0,0,1,10,-8.5,0,1,4,0.91,1,0,1,0,1
789,25,24,1,1,1,1,,,1,1.56,2.465699,1.688983,7,,,0,0,1,20,1.5,0,1,1,1.56,1,1,1,,
790,25,25,2,1,1,1,0.4706044,0.1988755,1,0.79,2.514318,2.389938,7,7,7,0,0,1,29,10.5,0,1,2,0.79,1,1,1,1,1
791,25,26,3,1,1,1,0.0658081,0.2454467,1,0.94,2.802356,1.992348,7,7,7,0,0,1,5,-13.5,0,1,3,0.94,1,1,1,1,1
792,25,27,4,1,1,1,0,0.06688381,1,0.71,2.569543,2.454766,7,7,7,0,0,1,14,-4.5,0,1,4,0.71,1,0,1,0,1
793,25,28,1,0,1,1,,,0,,,,,,,0,1,0,4,-14.5,0,0,1,0,0,1,0,,
794,25,29,2,0,1,1,0.3202529,0.214084,1,0.7,2.381426,0.6730868,7,7,7,0,0,1,26,7.5,0,1,2,0.7,1,1,1,1,1
795,25,30,3,0,1,1,,,0,,,,,,,0,0,0,12,-6.5,0,0,3,5.16,0,1,0,1,
796,25,31,4,0,1,1,0.5949226,,1,0.88,2.401835,0.6223636,7,7,7,0,0,1,8,-10.5,0,1,4,0.88,1,1,0,1,0
797,26,0,1,1,0,0,,,1,2.27,2.647021,0.8571435,7,,,0,0,1,15,-5.09375,0,1,1,2.27,1,0,1,,
798,26,1,2,1,0,0,0.0911685,,1,0.95,2.666335,2.14077,7,7,7,0,0,1,29,8.90625,0,1,2,0.95,1,1,0,1,0
799,26,2,3,1,0,0,0,,1,1,2.573977,2.19714,7,7,7,0,0,1,31,10.90625,0,1,3,1,1,0,0,0,0
800,26,3,4,1,0,0,0.6892501,,1,1.49,2.896035,1.447867,7,7,7,0,0,1,7,-13.09375,0,1,4,1.49,1,1,0,1,0
801,26,4,1,0,0,0,,,0,,,,,,,0,0,0,18,-2.09375,0,0,1,5.11,0,0,0,,
802,26,5,2,0,0,0,0.4440599,,1,0.84,2.592017,0.5000256,7,7,7,0,0,1,32,11.90625,0,1,2,0.84,1,1,0,1,0
803,26,6,3,0,0,0,0.2330058,0,1,1.1,2.580075,0.2881083,7,7,7,0,0,1,35,14.90625,0,1,3,1.1,1,1,0,1,0
804,26,7,4,0,0,0,0.1988761,,1,1.2,2.517672,0.3081364,7,7,7,0,0,1,17,-3.09375,0,1,4,1.2,1,1,0,1,0
805,26,8,1,1,1,0,,,1,2.06,2.805253,0.897936,7,,,0,0,1,33,12.90625,0,1,1,2.06,1,1,1,,
806,26,9,2,1,1,0,0.220876,,1,1.11,2.640985,2.017734,7,7,7,0,0,1,25,4.90625,0,1,2,1.11,1,1,0,1,0
807,26,10,3,1,1,0,0.2421495,,1,1.32,2.640261,1.855145,5,7,7,0,0,1,22,1.90625,0,1,3,1.32,1,1,0,1,0
808,26,11,4,1,1,0,0.3812811,,1,1.02,2.638548,2.130242,7,7,7,0,0,1,23,2.90625,0,1,4,1.02,1,1,0,1,0
809,26,12,1,0,1,0,,,0,,,,,,,0,0,0,10,-10.09375,0,0,1,5.06,0,1,0,,
810,26,13,2,0,1,0,0.1137102,,1,0.89,2.554012,0.5413692,7,7,7,0,0,1,28,7.90625,0,1,2,0.89,1,1,0,1,0
811,26,14,3,0,1,0,0.474883,0.1785234,1,1.2,2.709659,0.2537077,7,7,7,0,0,1,24,3.90625,0,1,3,1.2,1,1,1,1,1
812,26,15,4,0,1,0,0.5529706,0.3550835,1,1.27,2.654882,0.1747298,7,7,7,0,0,1,16,-4.09375,0,1,4,1.27,1,1,1,1,1
813,26,16,1,1,0,1,,,1,2.55,2.67021,0.4791152,7,,,0,0,1,30,9.90625,0,1,1,2.55,1,1,1,,
814,26,17,2,1,0,1,0.3970293,,1,1.1,2.5856,2.083324,7,7,7,0,0,1,20,-0.09375,0,1,2,1.1,1,1,0,1,0
815,26,18,3,1,0,1,0.3103668,,1,0.93,2.623052,2.199006,7,7,7,0,0,1,27,6.90625,0,1,3,0.93,1,1,0,1,0
816,26,19,4,1,0,1,0.6473989,,1,1.08,3.00743,1.694401,7,6,7,0,0,1,3,-17.09375,0,1,4,1.08,1,1,0,1,0
817,26,20,1,0,0,1,,,0,,,,,,,0,0,0,26,5.90625,0,0,1,4.93,0,1,0,,
818,26,21,2,0,0,1,0.5544079,0,1,0.89,2.746567,0.3835701,7,7,7,0,0,1,36,15.90625,0,1,2,0.89,1,1,0,1,0
819,26,22,3,0,0,1,0.4682313,0.3164609,-1,,,,,6,7,0,0,0,6,-14.09375,0,0,3,1.24,-1,1,1,1,1
820,26,23,4,0,0,1,0.1787023,0.1776341,-1,,,,,6,7,0,0,0,5,-15.09375,0,0,4,1.62,-1,1,1,1,1
821,26,24,1,1,1,1,,,1,2.4,2.63138,0.7344968,7,,,0,0,1,19,-1.09375,0,1,1,2.4,1,1,1,,
822,26,25,2,1,1,1,1.1988377,0,1,1.6,2.569036,1.618832,7,7,7,0,0,1,14,-6.09375,0,1,2,1.6,1,1,0,1,0
823,26,26,3,1,1,1,0.2201417,0.1739931,1,1.02,2.649018,2.103671,7,7,7,0,0,1,34,13.90625,0,1,3,1.02,1,1,1,1,1
824,26,27,4,1,1,1,0.2894713,0.0707446,1,1.8,2.514471,1.434145,7,7,7,0,0,1,13,-7.09375,0,1,4,1.8,1,1,1,1,1
825,26,28,1,0,1,1,,,0,,,,,,,0,1,0,8,-12.09375,0,0,1,0,0,0,0,,
826,26,29,2,0,1,1,0.3887077,0.6670867,1,1.11,2.657171,0.2966534,5,7,7,0,0,1,12,-8.09375,0,1,2,1.11,1,1,1,1,1
827,26,30,3,0,1,1,0.3362177,0.1780099,1,1.27,2.622037,0.1657721,7,7,7,0,0,1,21,0.90625,0,1,3,1.27,1,1,1,1,1
828,26,31,4,0,1,1,0.3990691,0.0229875,1,1.27,2.712631,0.1727703,6,7,7,0,0,1,4,-16.09375,0,1,4,1.27,1,1,1,1,1
