被试编号,实验条件,eHMI样式,紧急程度,追赶公交车,车流密度,环境照度,注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,穿越过程注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,穿越过程注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,瞳孔最大,瞳孔平均,瞳孔差值,穿越过程瞳孔最大,穿越过程瞳孔平均,穿越过程瞳孔差值,穿越状态,穿越延误,穿越时间,安全边际,安全距离,Q1,Q2,Q3
21,27,4,1,True,High,Clear,0,0,0,0,2,2,0.1961585,0,0,0.1961585,0.4027142,0.5988727,0,0,0,0,0,3,3,0,0,0,0,0.4543368,0.4543368,0,4.206871,4.113413,0.09345818,4.392014,4.17248,0.1603379,1,0.65,2.869321,2.319973,6.449524,7,7,7
21,16,1,1,False,High,Clear,0,0,0,0,4,4,0.1764784,0,0,0.1764784,1.111599,1.288077,0,2,3,0,5,3,8,0.2236847,0.3771075,0,0.6007922,1.085417,1.686209,0,4.337898,4.230793,0.04710579,4.595375,4.299272,0.2410731,1,1.38,3.543603,0.9501452,2.641404,6,1,1
21,17,2,1,False,High,Clear,2,0,0,2,0,2,0.6189874,0.0461487,0,0.6651361,0.1777293,0.8428653,0.0884764,0,0,0,0,2,2,0,0,0,0,0.3882429,0.3882429,0,4.252518,3.999538,0.1785545,4.328651,4.097227,0.3150258,1,0.98,2.976893,1.831587,5.091813,7,7,7
21,18,3,1,False,High,Clear,0,0,0,0,2,2,0.066502,0,0,0.066502,0.5893064,0.6558084,0,1,0,0,1,0,1,0.5336359,0.0204958,0,0.5541317,0.0882906,0.6424223,0,4.082085,3.968085,0.1139994,4.307327,3.951431,0.4010024,1,0.57,3.075257,2.241055,6.230134,7,7,7
21,30,3,2,True,High,Clear,2,0,0,2,0,2,0.2864906,0.065955,0,0.3524456,0.0920906,0.4445362,0.1107769,1,0,0,1,2,3,0.0661864,0,0,0.0661864,0.5548614,0.6210477,0.8082512,4.150177,4.041077,0.1090999,4.40197,4.110353,0.1547151,1,0.36,2.675745,0.7307113,2.862412,6,7,7
21,13,2,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0901854,0,0,0.0901854,1.091117,1.181303,0,0,0,0,4.620079,4.338214,0.3248873,1,-0.24,3.568878,0.6091039,2.210618,6,7,7
21,3,4,1,False,Low,Clear,2,0,0,2,2,4,0.1535496,0,0,0.1535496,0.8460134,0.999563,0.0688557,0,0,0,0,1,1,0,0.0701277,0,0.0701277,0.1997222,0.2698499,0,3.799812,3.744438,0.05537462,4.176025,3.962522,0.224205,1,0.93,2.4402,2.370245,6.58928,7,7,7
21,20,1,2,False,High,Clear,1,0,0,1,23,24,0.1102712,0.0444485,0,0.1547197,3.619945,3.774664,1.844063,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143562,3.950319,0.2033377,4.17952,4.114011,0.06550884,0,5.13,0.2660734,0,0,4,1,1
21,11,4,1,True,Low,Clear,2,0,0,2,4,6,0.1997128,0,0,0.1997128,0.6653122,0.865025,0.06528649,5,2,0,7,1,8,0.3656219,0.1360148,0,0.5016367,0.1816732,0.6833099,1.927147,4.259399,4.159095,0.1003041,4.513542,4.244147,0.1756883,1,0.80,2.521746,2.494258,6.934037,7,7,7
21,15,4,2,True,Low,Clear,0,0,0,0,4,4,0.0658439,0.2440659,0,0.3099098,0.567217,0.8771268,0,0,1,0,1,0,1,0,0.0668507,0,0.0668507,0,0.0668507,0,3.985916,3.920223,0.0656929,4.280136,4.007145,0.2903578,1,0.80,2.377168,0.6952137,2.656617,6,7,7
21,6,3,2,False,Low,Clear,0,0,0,0,2,2,0.3120469,0,0,0.3120469,0.6660266,0.9780735,0,0,0,0,0,1,1,0.0879824,0.022502,0,0.1104844,0.0670912,0.1775756,0,4.055328,3.910801,0.1445277,4.249924,3.977477,0.3488338,1,0.89,2.410597,0.7332159,2.801835,7,7,7
21,26,3,1,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.4125273,0.4125273,0,4,0,0,4,3,7,0,0,0,0,0.4445188,0.4445188,2.151954,4.200523,4.142345,0.05817795,4.573692,4.278021,0.2165947,1,0.34,2.484251,3.007777,8.361619,7,7,7
21,31,4,2,True,High,Clear,0,0,0,0,2,2,0.2959152,0,0,0.2959152,0.4196288,0.715544,0,1,0,0,1,0,1,0.0620295,0.023379,0,0.08540849,0.1986549,0.2840634,0,4.024239,3.935953,0.08828521,4.258041,3.990447,0.3619211,1,0.65,2.428365,0.8227316,3.301865,6,7,7
21,2,3,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0.2648248,0.0210648,0,0.2858896,0.603749,0.8896386,0.0707276,0,0,0,4.480103,4.014558,0.4133062,1,-0.24,3.763685,2.31506,6.435868,6,7,6
21,4,1,2,False,Low,Clear,1,0,0,1,17,18,0.1339968,0,0,0.1339968,3.553548,3.687544,0.1999605,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168434,3.903295,0.2325058,3.945457,3.899075,0.0463829,0,5.31,0.0722634,0,0,6,1,1
21,0,1,1,False,Low,Clear,2,0,0,2,4,6,0.3601971,0.0691925,0,0.4293896,0.9511575,1.380547,0.3778573,0,0,0,0,10,10,0,0,0,0,0.0208145,0.0208145,0,4.654686,4.406755,0.2746215,4.499817,4.143406,0.417129,1,1.69,2.766545,1.362341,3.787308,7,0,0
21,24,1,1,True,High,Clear,0,2,0,2,6,8,0.0436698,0.2005468,0,0.2442166,0.980102,1.224319,0.877668,0,0,0,0,5,5,0,0,0,0,0.4430828,0.4430828,0,4.359001,4.27487,0.0695672,4.3582,4.066973,0.2431092,1,1.32,2.486734,1.911202,5.313141,6,1,1
21,10,3,1,True,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.6918456,0.6918456,0,4,2,0,6,2,8,0.6436384,0.2643372,0,0.9079756,0.0999963,1.007972,1.818798,3.990067,3.886049,0.02122879,4.022896,3.869143,0.158365,1,0.95,2.721624,2.121219,5.896988,7,7,7
21,14,3,2,True,Low,Clear,4,0,0,4,2,6,0.470644,0,0,0.470644,0.364272,0.834916,0.3439785,1,0,0,1,0,1,0.1099583,0,0,0.1099583,0,0.1099583,0,4.118881,4.032684,0.08619738,4.460915,4.143288,0.2693281,1,0.77,2.363962,0.6895076,2.590683,7,7,7
21,21,2,2,False,High,Clear,0,0,0,0,2,2,0.5679259,0,0,0.5679259,0.1543908,0.7223167,0,1,0,0,1,0,1,0.1554629,0.0459504,0,0.2014133,0.1774182,0.3788315,0,4.033554,3.962434,0.07112002,4.592949,3.960959,0.7912064,1,0.65,2.41421,0.8180717,3.309342,7,7,6
21,1,2,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0.0463669,0,0,0.0463669,0.5332685,0.5796354,0.2936871,0,0,0,4.574371,4.118593,0.5666356,1,-0.28,3.468699,2.569476,7.143143,6,7,7
21,23,4,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0.1573405,0.5113474,0,0.6686878,0.508954,1.177642,0.1107907,0,0,0,4.529846,4.188954,0.2819381,1,-0.18,3.164534,0.8039343,3.252152,6,7,6
21,25,2,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0.1346425,0.06572551,0,0.200368,0.1740598,0.3744278,0.6434567,0,0,0,4.377701,4.202538,0.152813,1,-0.50,2.695487,3.524863,9.799119,7,7,5
21,29,2,2,True,High,Clear,0,0,0,0,2,2,0.0648383,0.0887488,0,0.1535871,0.3568571,0.5104442,0,0,1,0,1,2,3,0.1991896,0.2892777,0,0.4884673,0.3307652,0.8192325,1.070997,4.211906,4.141073,0.07083321,4.304077,4.039523,0.4063601,1,0.42,2.833201,0.7519754,2.94571,7,7,7
21,22,3,2,False,High,Clear,0,0,0,0,4,4,0.1108548,0.1101711,0,0.2210259,0.3771163,0.5981422,0,0,1,0,1,0,1,0.3341816,0.06618071,0,0.4003623,0,0.4003623,0,3.997795,3.918621,0.07917452,4.100197,3.897565,0.2572274,1,0.51,2.419824,0.8578947,3.552796,7,7,6
21,19,4,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,4,0.3760377,0.1570079,0,0.5330455,0.0684517,0.6014972,0.1113813,0,0,0,4.27523,4.000538,0.3780925,1,-0.10,2.700462,3.166314,8.802354,7,7,6
21,7,4,2,False,Low,Clear,0,2,0,2,2,4,0.556728,0.5113775,0,1.068105,0.1785203,1.246626,0.6703955,1,0,0,1,0,1,0.1302225,0.1146086,0,0.2448311,0.0416397,0.2864708,0,4.068008,3.85304,0.1278005,4.303368,3.833507,0.665957,1,1.18,2.47453,0.4388381,1.396073,6,7,7
21,5,2,2,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.2668265,0.2668265,0,0,0,0,0,1,1,0,0,0,0,0.4201037,0.4201037,0,4.089897,4.00772,0.08217669,4.228157,3.880393,0.4836166,1,0.18,2.581244,0.9970398,4.44809,7,7,7
21,12,1,2,True,Low,Clear,1,0,0,1,12,13,0.0678245,0,0,0.0678245,2.354386,2.422211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013924,3.575042,0.38903,0,0,0,0,0.00,0,0,0,6,0,0
21,8,1,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425583,4.239511,0.1887627,1,-0.76,2.879041,3.609011,10.03305,6,0,0
21,28,1,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0.0887771,0,0.0887771,0.8226086,0.9113858,0,0,0,0,4.572266,4.215087,0.3243518,1,-0.30,2.645348,1.239533,6.323227,6,1,1
22,0,4,1,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.2220212,0.2220212,0,0,3,0,3,1,4,0.0410485,0.1885511,0,0.2295996,0.1760323,0.4056319,1.7306,5.03582,4.713787,0.3220334,5.45948,5.081772,0.2855129,1,0.82,2.52347,2.343959,6.516205,3,5,7
22,18,3,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0421826,0.1231831,0,0.1653657,0.4809775,0.6463432,0,5.068665,4.50721,0.5614543,5.44001,4.993976,0.3386974,1,0.91,2.409233,2.449744,6.810288,6,6,7
22,0,1,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.0367049,0.0367049,0,1,0,0,1,4,5,0.1137451,0.1088827,0,0.2226278,0.5582501,0.7808778,2.263427,4.845879,4.569238,0.2766404,5.418083,5.016821,0.208807,1,0.04,2.531738,3.258147,9.057649,7,1,1
22,19,4,1,False,High,Clear,0,3,0,3,1,4,0,0.3777849,0,0.3777849,0.5121421,0.889927,0.1316981,4,1,0,5,3,8,0.3369715,0.1576447,0,0.4946162,0.6074834,1.1021,0,5.094711,4.797335,0.2973762,5.137001,4.856435,0.2488174,1,0.84,2.688392,2.211306,6.147431,7,7,4
22,23,4,2,False,High,Clear,0,1,0,1,3,4,0.0224615,0.4791169,0,0.5015784,0.2533437,0.7549221,1.107695,0,7,0,7,5,12,0.1105195,0.6010703,0,0.7115898,0.4212229,1.132813,0.0870837,5.047905,4.80301,0.2448945,5.419731,5.023716,0.3259249,1,0.77,2.553697,0.6267834,2.314896,4,6,5
22,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.178464,0.0670648,0,0.2455288,0.7116733,0.9572021,0,0,0,0,5.359932,4.974662,0.4059024,1,-2.22,4.698981,1.18282,5.920365,4,6,6
22,21,2,2,False,High,Clear,0,0,0,0,2,2,0,0.333824,0,0.333824,0.5318253,0.8656493,0,0,1,0,1,9,10,0,0.2853833,0,0.2853833,0.5813557,0.866739,1.842881,4.810089,4.54238,0.2677088,5.292175,4.921362,0.2126341,1,0.84,2.755185,0.4835297,1.646561,4,2,2
22,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.434067,4.983921,0.3874574,1,-2.56,2.199823,3.022877,25.19054,1,1,1
22,5,2,2,False,Low,Clear,0,0,0,0,4,4,0.8215735,0.1101476,0,0.9317211,0.3555905,1.287312,0,3,1,0,4,3,7,0.2030029,0.0465353,0,0.2495382,0.9275678,1.177106,0,5.055664,4.848171,0.1902671,5.285706,4.947212,0.2796865,1,1.20,2.509438,0.4412346,1.460175,4,1,3
22,17,2,1,False,High,Clear,0,0,0,0,2,2,0.1766429,0.0203518,0,0.1969947,0.402509,0.5995037,0,0,0,0,0,2,2,0.0629301,0.0627552,0,0.1256853,0.2654899,0.3911752,0,4.838951,4.650126,0.1888247,5.093414,4.600688,0.4396558,1,0.60,2.512527,2.631867,7.31659,7,4,4
22,25,2,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0.0656673,0,0.0656673,0.1013886,0.1670559,0.2796006,4.81665,4.753599,0.06305122,5.160667,4.716943,0.5492907,1,-5.02,2.392984,3.322415,9.236314,7,4,3
22,26,3,1,True,High,Clear,2,0,0,2,0,2,0.0647595,0,0,0.0647595,0.1366591,0.2014186,0.2890867,4,2,0,6,13,19,0.315094,0.1089395,0,0.4240335,2.19669,2.620724,1.952757,5.055496,4.840963,0.2145333,5.323708,5.061379,0.2903414,1,0.36,3.508332,2.683242,7.459412,7,7,4
22,2,3,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208427,4.816012,0.3298597,1,-5.02,2.57627,13.45532,112.1272,1,1,1
22,11,4,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,6,0.1285709,0.1998234,0,0.3283943,0.6367561,0.9651504,0.1302052,4.603706,4.551435,0.05227089,5.268929,4.800091,0.5203805,1,0.08,2.418555,3.212371,8.93039,7,7,4
22,22,3,2,False,High,Clear,0,0,0,0,2,2,0.0443089,0.0441362,0,0.0884451,0.4886979,0.5771431,0,2,2,0,4,11,15,0.3982907,0.2665037,0,0.6647944,1.423202,2.087996,0.5104107,5.062073,4.608885,0.4531879,5.2472,4.929973,0.1880555,1,0.68,2.711205,0.5573386,1.987076,4,6,4
22,29,2,2,True,High,Clear,0,0,0,0,0,0,0,0.0198207,0,0.0198207,0,0.0198207,0,0,2,0,2,6,8,0,0.5111026,0,0.5111026,0.9105374,1.42164,1.532434,4.969643,4.676798,0.2928448,5.05674,4.220636,1.147674,1,0.11,2.721945,0.97732,4.391388,6,4,4
22,12,1,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.390816,4.930569,0.3214445,1,-2.56,2.13607,3.031054,25.25868,1,1,1
22,4,1,2,False,Low,Clear,1,0,0,1,14,15,0.2243756,0,0,0.2243756,3.634561,3.858937,3.475677,0,0,0,0,0,0,0,0,0,0,0,0,0,5.294868,4.615973,0.7073956,0,0,0,0,0.00,0,0,0,7,1,1
22,27,4,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1085339,0.1995648,0,0.3080987,0.7002223,1.008321,0,4.483017,4.465145,0.01787186,5.080353,4.637795,0.4640465,1,-0.06,2.622798,3.112382,8.652421,7,7,4
22,6,3,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.0236929,0.0236929,0,5,4,0,9,4,13,0.5304973,0.4654303,0,0.9959276,0.8034865,1.799414,0.289316,4.775826,4.505933,0.2698922,5.16787,4.804872,0.3895664,1,0.04,2.776024,0.915973,4.115738,7,6,5
22,9,2,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.267265,4.820087,0.3658924,-1,-5.02,1.865936,0,0,1,1,1
22,28,1,2,True,High,Clear,0,2,0,2,0,2,0.2212736,0.4780357,0,0.6993093,0.0901639,0.7894732,0.0676965,0,2,0,2,3,5,0,0.6259614,0,0.6259614,1.081414,1.707376,0.4227231,4.594452,4.523492,0.07095957,5.202576,4.70711,0.4126959,1,0.72,2.531487,0.6609176,2.462113,6,1,1
22,9,2,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.107704,4.663517,0.4101138,1,-5.02,2.33359,10.6558,88.79799,4,1,1
22,10,3,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0.0199805,0,0.0199805,0.2732863,0.2932668,0,4.639137,4.303671,0.3354659,5.14032,4.465305,0.639246,1,0.11,2.332129,3.157044,8.776582,7,6,6
22,13,2,2,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.2615042,0.2615042,0,0,0,0,0,4,4,0.0480373,0,0,0.0480373,0.7487166,0.7967539,0,4.54631,4.41256,0.13375,5.0438,4.424371,0.5403185,1,0.20,2.355704,1.04264,4.918442,7,6,6
22,20,1,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.0225937,0,0.0225937,0.7321422,0.7547358,0,4.199043,4.100728,0.09831572,5.010757,4.428771,0.5020742,1,0.04,2.48063,1.143501,5.613785,7,1,1
22,30,3,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.08858629,0.0454171,0,0.1340034,0.8222651,0.9562685,0,4.310837,4.109654,0.2011824,4.902802,4.345116,0.5181026,1,0.07,2.776612,0.9689051,4.384583,7,6,4
22,16,1,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200568,0.0264442,0,0.046501,0.2217404,0.2682414,0,4.285416,4.239935,0.04548073,4.98661,4.386899,0.6541915,1,0.16,2.479768,3.008293,8.363053,7,1,1
22,31,4,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,5,0.0641926,0.2407102,0,0.3049028,0.4895275,0.7944303,1.632138,4.545311,4.530844,0.01446724,4.910851,4.312177,0.5466385,1,-5.02,2.678247,1.021291,4.78505,6,7,6
22,31,1,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,0,0.2447056,0,0.2447056,0.5442244,0.7889299,1.809631,4.174049,4.045937,0.1281128,5.079506,4.445418,0.5555983,1,-5.02,2.36598,0.3503518,2.919587,4,1,1
22,3,4,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.550537,4.785491,0.5642834,1,-4.86,1.966351,5.575299,46.46064,4,1,1
22,1,2,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0659766,0,0,0.0659766,0.7396349,0.8056116,0,4.766701,4.537125,0.2295756,5.138336,4.740002,0.385541,1,0.18,2.511172,2.946275,8.190644,7,5,5
22,3,4,1,False,Low,Clear,2,0,0,2,2,4,0.2688707,0.3087518,0,0.5776225,0.5356035,1.113226,1.212959,0,1,0,1,2,3,0,0.1921286,0,0.1921286,0.3811656,0.5732942,1.699389,4.633698,4.164748,0.3789392,4.90657,4.25322,0.6279292,1,2.13,2.331729,1.148685,3.193345,7,7,7
22,7,4,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0218903,0.3571503,0,0.3790406,0.3550766,0.7341173,0,4.394043,4.027069,0.1884537,4.900681,4.369819,0.4915328,1,0.99,2.27678,0.5767641,2.093247,5,7,6
22,8,1,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.0488394,0.0488394,0,0,0,0,0,4,4,0,0,0,0,0.6931249,0.6931249,0,4.552628,4.235994,0.1449065,5.057365,4.363541,0.7335954,1,1.35,2.553866,1.778714,4.944825,7,1,1
22,24,1,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0599457,0.0850962,0,0.1450419,0.4117544,0.5567963,0,4.129486,4.008649,0.1208367,4.89856,4.214961,0.5600805,1,0.38,2.721482,2.653877,7.377778,7,1,1
22,15,4,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444442,0,0.0444442,0.0452588,0.089703,0,4.223694,4.037856,0.1858377,4.518517,4.02949,0.4451952,1,0.09,2.642101,0.9768137,4.45163,7,7,6
23,2,3,1,False,Low,Clear,0,2,0,2,0,2,0.067233,0.2445382,0,0.3117712,0.0225937,0.3343649,0.1784191,0,0,0,0,0,0,0,0,0,0,0,0,0,5.036476,4.688131,0.5767899,5.342728,4.789117,0.4611859,1,0.92,2.428051,2.447043,6.802781,7,7,7
23,3,4,1,False,Low,Clear,1,0,0,1,0,1,0.0687782,0.08933391,0,0.1581121,0.06458201,0.2226941,0.5110701,0,0,0,0,0,0,0,0,0,0,0,0,0,5.381233,4.746636,0.1767349,5.276031,4.711345,0.5670662,1,1.05,2.319268,2.384724,6.629532,7,7,7
23,18,3,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0685264,0.0685264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.346558,4.652571,0.3817749,5.682983,5.053347,0.6745782,1,1.20,2.340143,2.131642,5.925965,7,7,6
23,17,2,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.08715691,0.08715691,0,0,0,0,0,0,0,0,0,0,0,0.138841,0.138841,0,5.227287,4.716837,0.5104504,6.300537,4.910556,0.7473412,1,0.80,2.443542,2.479471,6.89293,7,7,6
23,4,1,2,False,Low,Clear,1,1,0,2,0,2,0.1799461,0.112994,0,0.2929401,1.152291,1.445231,1.409334,0,0,0,0,0,0,0,0,0,0,0,0,0,5.381279,4.519907,0.8742032,0,0,0,0,0.00,0,0,0,7,1,1
23,12,1,2,True,Low,Clear,1,0,0,1,1,2,0.1126905,0,0,0.1126905,1.43823,1.550921,1.79943,0,0,0,0,0,0,0,0,0,0,0,0,0,5.861252,4.611155,1.451567,0,0,0,0,0.00,0,0,0,7,1,1
23,7,4,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.1312848,0.1312848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.760864,5.040215,0.7206497,5.395378,4.391499,1.205225,1,0.91,1.932463,0.8147634,3.374177,5,7,7
23,21,2,2,False,High,Clear,0,1,0,1,6,7,0.1087205,0.1337652,0,0.2424857,1.554113,1.796599,0.3785474,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66787,4.808064,0.789124,4.722145,4.722145,0,0,5.35,0.0211293,0,0,6,7,5
23,16,1,1,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.9044174,0.9044174,0,0,0,0,0,1,1,0,0,0,0,0.1629837,0.1629837,0,0,0,0,5.259048,4.720131,0.5389171,0,-5.02,0.6458558,0,0,5,0,0
23,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0.0461321,0,0.0461321,0.042368,0.0885001,0,0,0,0,0,0,0,0.017875,0.0464454,0,0.0643204,0.1452771,0.2095975,0,0,0,0,5.672729,5.09851,0.6745753,1,-5.02,2.131807,0.8607571,3.592194,6,7,7
23,13,2,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.957344,3.909396,0.04794812,3.939491,3.727584,0.2909489,1,0.58,2.011874,1.030429,4.662995,6,7,7
23,5,2,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.764183,3.706007,0.0581758,3.909843,3.794469,0.07266784,1,0.51,2.266643,0.8552594,3.596619,5,7,7
23,29,2,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65139,4.516861,0.1345291,5.245377,4.521317,0.8312883,1,-0.06,2.259253,1.299421,6.79506,7,7,6
23,9,2,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.268494,5.139734,1.331856,1,-0.78,3.711708,2.769723,7.69983,7,7,7
23,28,1,2,True,High,Clear,0,0,0,0,0,0,0.0448661,0.0413586,0,0.0862247,1.075157,1.161382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.703552,5.04346,0.6837893,0,0,0,0,0.00,0,0,0,6,1,1
23,0,1,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.334747,4.41926,0.6924009,1,-5.02,2.278443,6.034866,50.29034,5,0,0
23,27,4,1,True,High,Clear,0,0,0,0,0,0,0,0.0478509,0,0.0478509,0.0439714,0.0918223,0,0,0,0,0,0,0,0.0270955,0,0,0.0270955,0.0907544,0.1178499,0,6.409187,4.871154,1.538033,5.385712,4.61319,0.8534312,1,0.79,2.033721,2.752982,7.65329,7,7,7
23,8,1,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413866,0.0413866,0,0,0,0,5.779007,4.971002,0.7310033,1,-0.38,2.287531,3.705937,10.248,6,0,0
23,25,2,1,True,High,Clear,0,0,0,0,0,0,0,0.0448107,0,0.0448107,0,0.0448107,0,0,0,0,0,0,0,0,0.0219062,0,0.0219062,0.0722992,0.09420539,0,5.547348,4.654597,0.8927512,5.854538,4.822133,0.9945455,1,0.49,2.386881,2.786266,7.74582,7,7,7
23,22,3,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115837,4.629018,0.5808291,1,-0.14,2.010864,1.431173,8.033601,7,7,6
23,15,4,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.540833,4.937819,0.4544349,-1,-2.02,1.487222,0,0,3,1,1
23,20,1,2,False,High,Clear,0,0,0,0,3,3,0,0,0,0,0.8596229,0.8596229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.611572,4.744999,0.8738189,0,0,0,0,0.00,0,0,0,4,0,0
23,15,4,2,True,Low,Clear,0,0,0,0,0,0,0,0.0214248,0,0.0214248,0.06611469,0.08753949,0,0,0,0,0,0,0,0,0,0,0,0.0428088,0.0428088,0,6.092941,5.477291,0.6156502,5.970261,5.62012,0.4654193,1,0.73,1.810184,0.9982873,4.581437,5,7,7
23,20,1,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388985,4.715659,0.673326,5.45285,5.002743,0.5498548,1,0.53,1.881198,1.099213,5.22049,6,1,1
23,10,3,1,True,Low,Clear,0,0,0,0,0,0,0,0.0219039,0,0.0219039,0.1339091,0.155813,0,0,0,0,0,0,0,0,0,0,0,0.0262131,0.0262131,0,5.268692,4.85777,0.4109221,5.551941,4.786419,0.7697401,1,0.77,2.154973,2.737921,7.61142,7,7,7
23,23,4,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066078,0,0.066078,0.0238876,0.0899656,0,0,0,0,5.308472,4.691694,0.628787,1,-0.24,2.532142,1.139572,5.594498,5,7,6
